,title,content,date,nickName
81,.," 천년의 사랑 

나,
사랑을 다해 사랑하며 살다가 
내가 눈 감을 때
가슴에 담아가고 싶은 사람은 
지금 내가 사랑하는 당신입니다. 

시간이 흘러 당신 이름이 
낡아지고 빛이 바랜다 하여도 
사랑하는 내 맘은 
언제나 늘 푸르게 은은한 향내 풍기며
꽃처럼 피어날 것입니다.  

시간의 흐름에 
당신 이마에 주름이 지고 
머리에는 살포시 흰 눈이 내린다 해도 
먼 훗날 굽이 굽이 세월이 흘러 
아무것도 가진 것 없는 몸 하나로 
내게 온다 하여도 나는 당신을 
사랑할 것입니다.  

사랑은 사람의 얼굴을 
들여다보며 사랑하는 것이 아닌 
그 사람 마음을 그 사람 영혼을 
사랑하는 것이기 때문입니다. 

그렇게에 주름지고 
나이를 먹었다고 해서 
사랑의 가치가 떨어지는 것은 
아니기 때문입니다.  

만약 천년이 지나 
세상에 나 다시 태어난다면 
당신이 꼭 내 눈앞에 
나타났으면 좋겠습니다.  

세월의 흐름 속에서도 변하지 않고 
가슴에 묻어둔 당신 영혼과 
이름 석 자 그리고 당신만의 향기로 
언제나 옆에서 변함없이 
당신 하나만 바라보며
다시 사랑하며 살겠습니다.  

천년의 세월이 흘러 
내가 다시 태어난다 해도 
만약 그렇게 된다면 
사랑하는 사람은 단 하나,  
부르고 싶은 단 하나의 이름은 

지금 가슴 속에 있는 
당신 이름일 것입니다.  ",2024-05-28 21:45,의봉
82,안녕하세요,대화친구를 만나고 싶네요,2024-05-28 22:24,참이슬
83,반갑습니다^^,"안녕하세요?
반갑습니다.첨이라 잘부탁합니다~",2024-05-29 00:13,하모니
84,서울특별시   애  새집처럼 지내고 있서요 ,서울  욿 여행화고 싶어요,2024-05-29 01:37,홈
85,,나는 양귀비다.  그것도 꽃 앙귀비,2024-05-29 02:50,빠달
86,안녕하세요 자연을 사랑하는 사람입니다,산과 바다 어디든가는여행자예요,2024-05-29 05:37,산과바다
87,만남,소중한 인연으로,2024-05-29 06:08,검은돌
88,,"다들 건강관리 어떻게 하시나요~?
저는 골프만 치다가 새로운 운동을
시작해려고 하는데 어떤게 좋을지
모르겠네요,,,

곧 여름이니 수영을 배워볼까 싶은데 
수영배워보신분 후기 궁금해요~~^^",2024-05-29 06:30,추억의향기
89,인생2막,건강을위하여 하루하루 잔차로 달립니다,2024-05-29 07:06,하오리
90,흙빚는거 좋아하는사람입니다,"안녕하세요.
도예에 관심은 많은데 
많이 배우지는 못했어요.
가입해봅니다.
",2024-05-29 08:24,별
91,가입 인사 드립니다 ,안녕하세요~ 잘 부탁드립니다 ,2024-05-29 08:59,김봉주
92,,"오늘 신문을 통해 알게 된 것들 

1. ‘생일 케이크 초’, 절에 가서 밝히는 초가 불법이었다고? → 초는 현행 ‘생활화학제품 안전관리 법’ 적용 품목으로 소분 판매에는 관련 신고 필요. 제과점이나 사찰도 적용 대상. 이 때문에 포상금을 노리고 신고하는 파파라치까지 등장.(매경 외)


2. 한국인 없는 한국 주식시장 → 조만간 개인투자자 투자액 절반이 해외 주식될 것. 2024년 3월 기준 개인의 해외 주식 투자액 114조원. 해외주식 비중, 4분의 1 수준으로 늘어.(아시아경제)


3. ‘노 키즈존’에 이어 ‘노 시니어존’? → ‘헬스장을 주말 아침에 가면 노인정 같아서 운동 일정 변경해야 하나 고민 됩니다’... 한 직장인 커뮤니티에 올라온 글. 일부 업장에서는 안전사고를 이유로 노인 이용객을 꺼리거나, 보호자 동의서 요구하는 곳도 있어.(한경)


4. 김호중 소속사, 사실상 폐업 수순? → 김호중 활동중단에 사실상 폐업. 지난해 매출 187억(수익37억) 중 김호중 등 공연을 전제로 미리 받은 선수금이 125억. 소속사의 이번 음주사고 은폐 시도, 공연 강행도 이 때문인 듯.(문화)


5. 1등 당첨돼도 서울 아파트 못 사는 로또, 당첨금 상향될까 → 현재 로또 한 게임당 가격은 1000원인데, 이를 인상하는 방법으로 당첨금을 상향 여부 결정하겠다. 기재부 장관, 기자 간담회.(중앙)


6. 하다 하다... 3자녀 이상 의대입학 특례? → 기획재정부 한 고위관계자, 최근 예산을 쓰지 않고도 출산율을 높일 수 있는 방법 고민... ‘예컨대 셋째 아이를 출산한 가정의 자녀는 맏이부터 둘째, 셋째까지 의대 등 대학 특례 입학’ 혜택 부여하고 전액 장학금도...(문화)


7. 오랜만에 일본인 선수, 한국 프로야구에 → SSG, 일본 독립리그 출신 ‘시라카와 케이쇼’(23세) 영입. 재일교포를 제외하면 43년 KBO리그 역사상 7번째 일본인 선수. 주로 전성기 지난 노장선수로 전성기 선수는 처음.(세계)",2024-05-29 09:35,시놀매니저
93,청강 수업 손 들어 주세요^^,"내일 5/30 오전 10시 
청강 수업합니다

장소: 서울시립대학교종합사회복지관 
2층 해뜰카페

참석 가능한 분께서는 
글로 남겨 주시면 감사하겠습니다^^
참가비- 1만원 입니다
오카리나는 악기 특성상 관악기이므로 
대여가 되지 않습니다
악기가 있으면 지참하시면 되고요
그 외 문의는 글로 남겨 주시면 
안내해 드리겠습니다^^",2024-05-29 11:02,라임오렌지
94,워렌버핏이 돈 모은 시기,"요즘은 재테크에 관심이 가네요, 더 일찍 봤으면 하는 내용이 많네요
워렌버핏도 845억 달라중에 842억 달라는 50세 이후 축적된거라고 합니다 모두화이팅",2024-05-29 11:26,솔티드카라멜커픠
95,돈의 심리학,읽은 부분 쉐어합니다.,2024-05-29 11:29,솔티드카라멜커픠
96,가입인사,"가입 인사드립니다
잘 부탁 드려요",2024-05-29 11:52,별님2
97,가입인사,"안녕 하세요?
가끔은 외로울때가 있어 시놀을 찿아 가입한 새낵",2024-05-29 12:39,금빛태양
98,첫인사,"나이가 들면서 만남의 폭이 점점 줄어드네요.
처음이라 익숙치는 않아요.
",2024-05-29 13:35,커피남
99,안녕하십니까,"안녕하십니까, 반갑습니다. 
저의 자녀들을 위해 더 많은 수익을 얻고싶습니다. 잘 부탁드리겠습니다.",2024-05-29 15:56,성보기
100,안녕하세요,"노래를 좋아하는 남자입니다.
같이 노래들으며 분위기 좋은곳에서 와인한잔하고싶네요...
",2024-05-29 16:01,성보기
101,,순대국밥입니다..땀흘리면서 가끔 먹습니다.,2024-05-29 17:19,빠달
102,인사드려요,직장은 양평이고 하남에는 주중에 이틀 쉬고 갑니다. 조은 모임 기대합니다.,2024-05-29 17:37,해뜨는언덕
103,가입인사드립니다.,"안녕하세요.
송파구에 거주하는 정광택입니다.
품격있는 모임에 가입하게 된것을
기쁘게 생각합니다.
앞으로 잘 이끌어 주십시요.",2024-05-29 18:32,천천이
104,5/29일 오늘의 이슈,"★ 강세섹터


자전거, 전기자전거, 뉴로모픽 반도체, LPG(액화석유가스), 초전도체, 핵융합에너지, 온디바이스 AI, 윤활유, 카메라모듈/부품, 치매, HBM(고대역폭메모리), 유리 기판, 무선충전기술, 탈모 치료, 광고, PCB(FPCB 등), 반도체 장비, 아스콘(아스팔트 콘크리트), 도시가스, 갤럭시 부품주 등...


“하이닉스는 신고가, 삼성전자는 파업”…‘사상 첫 노조 파업’發 주가 급락에 개미 ‘부글부글’ [투자360]

 'MSCI 편입' 알테오젠, 순매수 1위

외국인·기관 '매도 폭탄'에…코스피 2700선 무너져

손오공머티리얼즈, 중국 EPC 전문 ENFI와 맞 ""탄산리튬 생산 설비 구축 협력""

앱코, 130억원 김포 제2물류센터 증설 계약 ""물류 경쟁력 확보 및 AS 강화""

삼부토건, 우크라이나 부동산 개발사와 주거시설·산업단지 협약 체결

코스피 2,700선 하회…외국인·기관 '팔자'

'AI 수혜주' 기대감에…LG전자 외국인 지분율 2년8개월만에 최대

나이벡, 바이오 USA 참가 ""빅파마들과 사업 논의""

피플바이오, 상한가…‘알츠하이머 조기진단’ 태국 수출 본격화에 실적개선 기대감↑

엘브이엠씨홀딩스, 1분기 영업익 전년比 233%↑…“실적 반등 성공”

전웅 리튬포어스 대표 “최대주주, 리튬과 무관한 이사 선임 위해 임총 소집""

[특징주] 미래에셋비전스팩4호, 상장 첫날 148%대 상승

[특징주] '애플 수혜 기대' 비에이치, 8%대 강세

이뮤노바이옴, 마이크로바이옴 신약 'IMB002' 국내 임상 1상 개시

""바이오USA서 기술수출 타진할까""…샤페론 장중 '上'

라온피플 ""자회사, 마이크로소프트 코파일럿 공급 컨시어지 컨설팅""

'21만닉스' 현실 됐다…엔비디아 타고 '신고가' 연일 질주

[특징주]이삭엔지니어링, 삼성 66조 대형 HVAC 시장 본격 참여..HVAC 콘트롤 독점 공급 부각↑

[특징주] SK하이닉스, 또 신고가...엔비디아 급등에 상승세

""美 정부 보조금 최고 수준""…6일간 50% '쑥'",2024-05-29 18:35,성보기
105,첫가입,반갑습니다  오늘가입했읍니다 잘부탁드립니다,2024-05-29 20:14,김주현
106,가입 인사,반갑습니다 오늘다입했읍니다 잘부탁드립니다 ,2024-05-29 20:16,김주현
107,가입인사,"다들 안녕하시죠
반갑습니다",2024-05-30 00:22,마포사랑
108,.,"배려가 아름다운 사람

배려가 아름다운 사람
그런 사람이 참 아름다운 사람입니다..

나의 자유가 소중하듯이
남의 자유도 나의 자유와 똑같이
존중해 주는 사람..

남이 실수를 저질렀을 때
자기 자신이 실수를 저질렀을 때의
기억을 떠올리며
그 실수를 감싸 안는 사람..

남이 나의 생각과
관점이 맞지 않다고 해서
그것을 옳지 않은 일이라
단정 짓지 않는 사람..

나의 사랑이 소중하고 아름답듯이
그것이 아무리 보잘것없이
작은 것이라 할지라도
타인의 사랑 또한 아름답고 값진 것임을
잘 알고 있는 사람..

잘못을 저질렀을 때는
너 때문에 라는 변명이 아니라
내 탓이야 라며 멋쩍은 미소를
지을 줄 아는 사람..

기나긴 인생길
결승점에 일등으로 도달하기 위해
다른 사람을 억누르기보다는

비록 조금 더디 갈지라도
힘들어하는 이의 손을 잡아당겨주며
함께 갈수 있는 사람..

받은 것들을
기억하기보다는
늘 못다 준 것을 아쉬워하는 사람.
그런 사람이 참으로
“아름다운 사람” 입니다.",2024-05-30 00:34,의봉
109,똑똑  들어가도 될까요?,"조심히 노크해 봅니다.
반갑습니다^^",2024-05-30 00:55,겨울비야
110,,나를. 두고서 가시는님은 십리도 못가서 ..,2024-05-30 01:05,빠달
111,반가워요,좋은 만넘과 인연이 되길 바랍니다,2024-05-30 05:19,온리고잉
112,반갑습니다,좋은인연으로 만나 좋은사람들과 함께 좋은시간을 보내길 바랍니다,2024-05-30 06:49,온리고잉
113,,안녕하세요!  가입인사 드립니다  요즘은 수영장 다니는 재미에 푹빠져 살고있는  남자입니다  6학년이 내일 모레 라 그런지 무릎이 안좋아  물속 걷기운동 을 꾸준히 했더니 많이 좋아지디라고요?.  나이 들어 취미생활   수영 좋습니다  강력 추천드립니다 !,2024-05-30 07:42,불법인연
114,,"오늘도 새로운 하루 보내세요

1. 끊이지 않는 로또 당첨 예측번호 피해 → 한국소비자원에 접수된 로또 당첨 예측번호 유료 판매 피해구제 신청이 2019년부터 지난해까지 5년간 총 1917건... 지난해엔 615건으로 급증. 전혀 과학적 근거 없어.(국민) 


2. 北 ‘오물 풍선’ 테러 → 거름, 쓰레기 등 담긴 260여개 대형 풍선 남쪽으로 날려보내. 대통령실과 정부서울청사 등 주요 표적에 오물을 살포하려 한 의도로 보여. 2016년에도 북한이 서울로 날린 대형 풍선에서 큰 물체가 떨어져 차량과 주택 지붕이 파손된 바 있다.(동아 외)▼


3. ‘여혐’, ‘남혐’ 논쟁거리로 변질되는 군 훈련병 사망 사건 → 완전 군장 얼차려 구보 지시한 중대장은 여군 대위... 신상 털려. 제대로 훈련 받아 본 남성 간부라면 이런 지시 안 내렸을 것. 규정상 완전군장 상태에선 구보는 안되고 걷기만 시킬 수 있다고. 한편 ‘여성이라고 과도한 비난 받는 것’ 반론도.(헤럴드경제)


4. K-빙과 선봉, 빙그레 '메로나' → 1992년 첫 발매. 첫해 매출 210억 대박. 현재 전 세계 30여개국 수출. 미국에서 특히 인기, 대 미국 아이스크림 수출액의 70%가 메로나에서 나온다.(아시아경제)


5. 버스·택시기사 고령화 가속 → 서울 버스기사 중 60대 이상 30%. 법인 택시는 69%... 급여 적고 막말 승객 못참아... 운전대 안잡는 청년들, 택배·배달업계로 쏠린 탓도. 향후 대중교통 공급 감소 우려.(문화)


6. 은행 신용카드 대출연체 10년 만에 최고 → 2월 기준 연체율 3.4%... 1·2금융권 신용대출 문턱을 넘지 못한 저신용자들이 고리의 현금 서비스, 카드론 등에 몰린 탓으로 분석.(헤럴드경제)


7. 남녀성비, 서울만 여자가 더 많다 → 여성 1명당 남성비율 1 : 0.91로 전국 17개 시도 중 서울만 여성 많아. 지방으로 갈수록 여성 적어. 신안·봉화·서산은 남녀 성비 1.5 넘어. 수도권에 여성 인력 필요로 하는 서비스업 집중 영향.(중앙)",2024-05-30 08:28,시놀매니저
115,가입합니다,용산이서 오래살다 지금은 마포지만 이태원 클래스 하면 드라마도 떠오르고 ㅎㅎ 해서 가입합니다,2024-05-30 09:04,솔티드카라멜커픠
116,,"사는 게 꼭 정기적금 같다

시인 김시탁

사는 게 꼭

정기적금 같다

원금 갚고 이자 물고

제 날짜 넘기면 연체료 물고

정기적금은 벅차면

해약도 하지만

우리 삶은 지치면

중도해지 할 수 있을까

살아온 시간 정산하고

살아갈 시간 반납하면

해약할 수 있을까

해약 환불금 같은 것도

받아낼 수 있을까

사는 건 꼭

평생 상환사채 대출 같은 것.....",2024-05-30 11:16,윌리
117,무인점포 무인창업 mbn출연영상,"https://youtu.be/Wx40cn7dOvI?si=O90LmW9ohJcVHK3Y

창업통 mbn출연영상 공유합니다 
박정호교수가 진행하는
돈워리비해피 무인창업 영상입니다",2024-05-30 11:24,창업통
118,반갑습니다,^^,2024-05-30 12:01,오리
119,,"10평 짜리 주말농장에
4월초 상추씨 뿌린 게 많이 자라서
드디어 먹게 되었어요
친구는 상추가 너무 빽빽하게 심어져 
숨도 못 쉬겠다며 솎아내고 
난 아깝다고 조금만 뽑아내라고...
친구가 주말에 강화도에서 미나리 많이 가져왔다고 한 자루 주고 갔는데 많아도 너무 많아요
이웃들에게 나눠주고도 한동안 미나리
상추 열심히 먹어야겠어요^^",2024-05-30 12:40,봄이
120,.,"🌺혼자 살 수 없는 세상~♡🌺

인연이란
이런 거라고 하네요.

씨앗은
흙을 만나야 싹이 트고,

고기는
물을 만나야 숨을 쉬고,

사람은
사람다운 사람을
만나야 행복합니다.

이렇듯 만남이
인연의 끈이 됩니다.

우리
서로 서로 기대어
도움 주며 살아요.
네 것 내 것 따지지 말고,

받는 즐거움은
주는 이가 있어야 하니
먼저 줘 보라고 하네요.

아무리
좋은 말도 3일이요,

아무리
나쁜 말도 3일이려니~

우리
3초만 생각해봐도

좋은 건지 나쁜 건지
사람은 다 안답니다.

나이가 들어감에
사람이 더 그리워지고,

사람이 최고의
재산인 듯싶습니다.

가끔은 어디쯤
가고 있나 싶을 만큼

참 빨리도
흐르는 세월에

바삐 움직여야 하는
일상들마저
세상살이의 노예가 된 듯

지난 시간들이
아쉬울 때가 있네요.

인연의 싹은
하늘이 준비합니다.

하지만, 이 싹을 잘 키워서
튼튼하게
뿌리내리게 하는 것은
순전히 사람의 몫입니다.

인연이란
그냥 내버려 두어도

저절로 자라는
야생초가 아니지요.

인내를 가지고
공을 들이고 시간을 들여야

비로소 향기로운
꽃을 피우는
한 포기 난초와 같습니다.",2024-05-30 13:26,의봉
